seq_orgao;cod_municipio;cod_orgao;seq_unidade;cod_unidade;cod_subunidade;num_anoexercicio;num_mesexercicio;dsc_funcao;dsc_subfuncao;dsc_programa;dsc_acao;dsc_subacao;dsc_naturezadespesa;dsc_fonterecurso;dsc_cod_orcamentario;vlr_previsto;vlr_acrescimo;vlr_deducao;vlr_empenhado;vlr_liquidado;vlr_pago;vlr_rspprocessado;vlr_rspnprocessado
2170;3171303;03;261131;3001;-9;2018;5;17 - SANEAMENTO;122 - ADMINISTRAÇÃO GERAL;0021 - INCENTIVO AO TURISMO NO MUNICIPIO;8501 - MANUTENCAO DOS SERVICOS ADMINISTRATIVOS;;3.3.91.47.00 - OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;16146.81;16146.81;0;-16146.81
2169;3171303;02;261141;2010;2;2018;12;13 - CULTURA;391 - PATRIMÔNIO HISTÓRICO, ARTÍSTICO E ARQUEOLÓGICO;0023 - PATRIMONIO HISTORICO,ARTISTICO E ARQUEOLOGICO;2055 - MANUT FUNDO MUN DE PRESERV DO PATRIM CULTURAL;;3.3.90.30.25 - MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;-13000;0;0;0;-13000
2169;3171303;02;261122;2016;-9;2018;1;20 - AGRICULTURA;608 - PROMOÇÃO DA PRODUÇÃO AGROPECUÁRIA;0031 - PROMOVER O DESENVOLVIMENTO NO MEIO RURAL;2187 - MANUTENCAO DE ESTRADAS VICINAIS;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;180000;0;0;0;0;0;0;0
2169;3171303;02;261153;2017;2;2018;12;19 - CIÊNCIA E TECNOLOGIA;122 - ADMINISTRAÇÃO GERAL;0000 - ENCARGOS ESPECIAIS;0007 - MANUT DO CONVENIO COM A SEDESE  MINAS FACIL;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;3500;0;0;0;0;0
2169;3171303;02;261140;2003;2;2018;1;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;2107 - CONSTITUICAO DA OUVIDORIA DA SAUDE;;3.3.90.14.00 - DIÁRIAS - PESSOAL CIVIL;152 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA GESTÃO DO SUS;NÃO INFORMADO;2000;0;0;0;0;0;0;0
2169;3171303;02;261141;2010;2;2018;7;13 - CULTURA;391 - PATRIMÔNIO HISTÓRICO, ARTÍSTICO E ARQUEOLÓGICO;0023 - PATRIMONIO HISTORICO,ARTISTICO E ARQUEOLOGICO;2055 - MANUT FUNDO MUN DE PRESERV DO PATRIM CULTURAL;;3.3.90.39.99 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;14745;14745;0;-14745
2169;3171303;02;261153;2017;2;2018;7;19 - CIÊNCIA E TECNOLOGIA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2130 - MANUTDA DIRETORIA DE TECNOLOGIA DA INFORMACAO;;3.3.90.39.99 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;2540.5;11400;-8859.5;-2540.5
2169;3171303;02;261156;2007;2;2018;9;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2121 - AUXILIO PESSOA FISICA P ACESSO MUNDO DO TRABALHO;;3.3.90.48.00 - OUTROS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;55000;0;53901;53901;41022;12879;0
2169;3171303;02;261169;2004;2;2018;9;12 - EDUCAÇÃO;361 - ENSINO FUNDAMENTAL;0001 - APOIO ADMINISTRATIVO;2041 - MANUT DOS BENSSERV DO ENSINO FUNDAMENTAL;;3.3.90.30.04 - GÁS ENGARRAFADO;101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;0;0;5320;0;5320;-5320
2169;3171303;02;261112;2006;-9;2018;6;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2052 - MANUT DOS BENSSERV DO INSTITUTO DE PLANEJAMENTO;;3.3.90.39.43 - SERVIÇOS DE TELECOMUNICAÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;418.29;622.59;-204.3;-418.29
2169;3171303;02;261140;2003;2;2018;4;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;2069 - MANUT DO PROGRAMA SAUDE EM CASA;;3.3.90.30.34 - MATERIAL LABORATORIAL;155 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO ESTADUAL DE SAÚDE;NÃO INFORMADO;0;0;0;26700;21657.44;21657.44;0;5042.56
2169;3171303;02;261156;2007;2;2018;7;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2154 - MANUTENCAO DO BLOCO PISO SOCIAL BASICO;;3.3.90.36.14 - LOCAÇÃO DE IMÓVEIS;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;0;0;0;1053.87;1053.87;0;-1053.87
2169;3171303;02;261140;2003;2;2018;9;10 - SAÚDE;302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;0010 - PROMOVER ASSISTENCIA HOSPITALAR E AMBULATORIAL;2082 - MANUTDAS ATIIV DO CENTESTATENCAO ESPECIALIZADA;;3.3.90.30.16 - MATERIAL DE EXPEDIENTE;155 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO ESTADUAL DE SAÚDE;NÃO INFORMADO;0;0;0;0;243.38;243.38;0;-243.38
2169;3171303;02;261168;2004;3;2018;10;12 - EDUCAÇÃO;361 - ENSINO FUNDAMENTAL;0001 - APOIO ADMINISTRATIVO;2010 - REM DE DOC PROFISSIONAIS DA EDUCACAO;;3.1.90.04.00 - CONTRATAÇÃO POR TEMPO DETERMINADO;118 - TRANSFERÊNCIAS DO FUNDEB PARA APLICAÇÃO NA REMUNERAÇÃO DOS PROFISSIONAIS DO MAGISTÉRIO EM EFETIVO EXERCÍCIO NA EDUCAÇÃO BÁSICA;NÃO INFORMADO;0;0;300000;0;0;0;0;0
2169;3171303;02;261142;2007;4;2018;2;08 - ASSISTÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2016 - MANUT ATIVID DA SEC POLITICAS SOCIAIS  PESSOAL;;3.1.90.04.99 - OUTROS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;6710.83;6710.83;8519.41;-1808.58;0
2169;3171303;02;261156;2007;2;2018;6;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2155 - MANUTDO PISO SOCIAL ESPECIAL DE MEDIA COMPLEXIDAD;;3.1.90.11.05 - PESSOAL DE CARGO COMISSIONADO, EXCETO FUNDEB;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;0;0;2404.64;2404.64;2121.54;283.1;0
2169;3171303;02;261156;2007;2;2018;10;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2154 - MANUTENCAO DO BLOCO PISO SOCIAL BASICO;;3.3.90.39.33 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;0;0;0;172.97;172.97;0;-172.97
2171;3171303;04;261163;4002;2;2018;7;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0003 - FORMACAO E DESENVOLVIMENTO DE RECURSOS HUMANOS;6012 - MANUTENCAO DAS ATIV DO CENTRO ODONTOLOGICO;;3.3.90.30.10 - MATERIAL ODONTOLÓGICO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;391.9;391.9;0;391.9;0
2169;3171303;02;261153;2017;2;2018;5;19 - CIÊNCIA E TECNOLOGIA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2028 - MANUT DO SUBSIDIO DO SEC DE DESENVOLVIMENTO;;3.1.90.11.09 - SUBSÍDIO DE SECRETÁRIO MUNICIPAL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;6216.33;6216.33;6216.33;0;0
2169;3171303;02;261153;2017;2;2018;12;19 - CIÊNCIA E TECNOLOGIA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2028 - MANUT DO SUBSIDIO DO SEC DE DESENVOLVIMENTO;;3.1.90.11.09 - SUBSÍDIO DE SECRETÁRIO MUNICIPAL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;9842.94;9842.94;9842.94;0;0
2170;3171303;03;261132;3002;-9;2018;6;17 - SANEAMENTO;512 - SANEAMENTO BÁSICO URBANO;0447 - ABASTECIMENTO DE AGUA;8502 - OPERACAO MANUTENCAO DO SISTEMA AGUA;;3.3.90.36.07 - ESTAGIÁRIOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;1000;2900;2900;0;-1900
2169;3171303;02;261146;2002;2;2018;8;06 - SEGURANÇA PÚBLICA;181 - POLICIAMENTO;0006 - SEGURANCA PUBLICA DO MUNICIPIO;0016 - MANUT DO CONVENIO COM O TIRO DE GUERRA;;3.3.90.39.02 - CONDOMÍNIOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;1178.24;1178.24;0;-1178.24
2172;3171303;05;261148;5002;1;2018;9;09 - PREVIDÊNCIA SOCIAL;272 - PREVIDÊNCIA DO REGIME ESTATUTÁRIO;0901 - GESTAO PREVIDENCIARIA DO FUNDO FINANCEIRO;0504 - MANUTENCAO DAS PENSOES  FF;;3.1.90.03.01 - PENSÕES CUSTEADAS COM RECURSOS DO RPPS;103 - CONTRIBUIÇÃO PARA O REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL (RPPS): PATRONAL, DOS SERVIDORES, COMPENSAÇÃO FINANCEIRA;NÃO INFORMADO;0;0;0;0;187422.06;187422.06;0;-187422.06
2169;3171303;02;261140;2003;2;2018;11;10 - SAÚDE;305 - VIGILÂNCIA EPIDEMIOLÓGICA;0012 - CONTROLE DE DOENCAS TRANSMISSIVEIS;2116 - MANUTENCAO DO DSTAIDS;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;150 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA VIGILÂNCIA EM SAÚDE;NÃO INFORMADO;0;10000;0;0;0;0;0;0
2169;3171303;02;261119;2012;-9;2018;8;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2022 - MANUT DAS ATIVIDADES DA SEC DE FAZENDA  PESSOAL;;3.1.90.13.03 - CONTRIBUIÇÃO PATRONAL PARA O INSS (EXCETO A INCIDENTE SOBRE O FUNDEB);100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;2972.66;2972.66;3088.9;-116.24;0
2172;3171303;05;261155;5001;1;2018;1;09 - PREVIDÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0402 - GESTAO ADMINISTRATIVA DO FUNDO FINANCEIRO;8002 - PAGAMENTOS DE PESSOAL E ENCARGOS  FF;;3.1.90.13.03 - CONTRIBUIÇÃO PATRONAL PARA O INSS (EXCETO A INCIDENTE SOBRE O FUNDEB);100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;25000;0;0;0;25000
2169;3171303;02;261112;2006;-9;2018;1;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2052 - MANUT DOS BENSSERV DO INSTITUTO DE PLANEJAMENTO;;3.3.90.93.00 - INDENIZAÇÕES E RESTITUIÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;500;0;0;0;0;0;0;0
2168;3171303;01;261137;1002;-9;2018;7;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4005 - VIAGENS, APERFEIÇOAMENTO E CAPACITAÇAOSERVIDORES;;3.3.90.14.05 - DIÁRIAS DE DEMAIS SERVIDORES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;1227.25;1227.25;1227.25;0;0
2169;3171303;02;261143;2007;3;2018;7;08 - ASSISTÊNCIA SOCIAL;243 - ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE;0027 - ASSISTIR AS CRIANCAS E ADOLESCENTES DO MUNICIPIO;0025 - TRANSFERENCIA DE RECURSOS DA RENUNCIA FISCAL;;3.3.70.41.00 - CONTRIBUIÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;86098.98;0;200289.45;200289.45;201105.45;-816;0
2169;3171303;02;261122;2016;-9;2018;9;20 - AGRICULTURA;606 - EXTENSÃO RURAL;0031 - PROMOVER O DESENVOLVIMENTO NO MEIO RURAL;2184 - MAN DAS ATIV PROG INCENTIVO AGRICULT FAMILIAR;;4.4.90.52.00 - EQUIPAMENTOS E MATERIAL PERMANENTE;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;2000;0;0;0;0;0
2169;3171303;02;261159;2004;1;2018;4;12 - EDUCAÇÃO;365 - EDUCAÇÃO INFANTIL;0001 - APOIO ADMINISTRATIVO;2009 - MANUT DAS ATIVIDADES DO ENSINO INFANTIL  PESSOAL;;3.1.90.11.05 - PESSOAL DE CARGO COMISSIONADO, EXCETO FUNDEB;101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;0;2538.29;2538.29;2538.29;0;0
2171;3171303;04;261127;4001;-9;2018;7;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;6005 - PAGAMENTO DE PESSOAL E ENCARGOS SOCIAIS;;3.3.90.49.00 - AUXÍLIO-TRANSPORTE;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;1631.33;1531.33;1731.33;-200;100
2169;3171303;02;261140;2003;2;2018;10;10 - SAÚDE;302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;0010 - PROMOVER ASSISTENCIA HOSPITALAR E AMBULATORIAL;2073 - MANUT DO CAPS E ATEND USUARIOS ALCOOL E DROGAS;;3.3.90.49.00 - AUXÍLIO-TRANSPORTE;149 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;NÃO INFORMADO;0;115;0;0;0;0;0;0
2169;3171303;02;261146;2002;2;2018;9;06 - SEGURANÇA PÚBLICA;181 - POLICIAMENTO;0006 - SEGURANCA PUBLICA DO MUNICIPIO;0014 - MANUT DO CONVENIO COM A POLICIA CIVIL;;3.3.90.30.01 - COMBUSTÍVEIS AUTOMOTIVOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;2000;0;0;0;2000
2169;3171303;02;261146;2002;2;2018;8;06 - SEGURANÇA PÚBLICA;181 - POLICIAMENTO;0006 - SEGURANCA PUBLICA DO MUNICIPIO;0015 - MANUT DO CONVENIO COM A JUNTA DO SERVICO MILITAR;;3.3.90.30.00 - MATERIAL DE CONSUMO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;3000;0;0;0;0;0
2169;3171303;02;261153;2017;2;2018;12;19 - CIÊNCIA E TECNOLOGIA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2129 - MANUTDOS BENSSERVICOS DA SEC DESENVCIENCIA TEC;;3.3.90.39.02 - CONDOMÍNIOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;-17.14;229.1;233.64;-4.54;-246.24
2169;3171303;02;261169;2004;2;2018;12;12 - EDUCAÇÃO;361 - ENSINO FUNDAMENTAL;0001 - APOIO ADMINISTRATIVO;2132 - REMUNERACAO DOS DEMAIS SERVICOS EDUCACIONAIS;;3.1.91.13.02 - CONTRIBUIÇÃO PATRONAL PARA O RPPS (EXCETO A INCIDENTE SOBRE O FUNDEB);101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;0;54958.54;54958.54;21958.39;33000.15;0
2168;3171303;01;261137;1002;-9;2018;3;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4008 - APOIO AO TRABALHADOR COM AUXILIO ALIMENTAÇAO;;3.3.90.46.00 - AUXÍLIO-ALIMENTAÇÃO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;7251.2;7251.2;0;-7251.2
2169;3171303;02;261122;2016;-9;2018;1;20 - AGRICULTURA;606 - EXTENSÃO RURAL;0031 - PROMOVER O DESENVOLVIMENTO NO MEIO RURAL;2183 - PROGRAMA DE MECANIZACAO AGRICOLA;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;361000;0;0;0;0;0;0;0
2169;3171303;02;261169;2004;2;2018;2;12 - EDUCAÇÃO;361 - ENSINO FUNDAMENTAL;0016 - ATENDIMENTO E DESENVOLVIMENTO ENSINO FUNDAMENTAL;2093 - MANUT DO TRANSPORTE ESCOLAR  R P;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;300000;0;0;0;0;0
2169;3171303;02;261119;2012;-9;2018;3;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2022 - MANUT DAS ATIVIDADES DA SEC DE FAZENDA  PESSOAL;;3.3.91.47.00 - OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;1407.38;1360.16;47.22;-1407.38
2172;3171303;05;261155;5001;1;2018;6;09 - PREVIDÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0402 - GESTAO ADMINISTRATIVA DO FUNDO FINANCEIRO;8001 - MANUTENCAO DAS ATIVIDADES ADMINISTRATIVAS  FF;;3.3.90.39.99 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;1603.56;3260.57;3260.57;0;-1657.01
2169;3171303;02;261150;2010;5;2018;9;13 - CULTURA;812 - DESPORTO COMUNITÁRIO;0024 - PROMOVER O DESPORTO PARA A POPULACAO;2167 - MANUTENCAO DAS QUADRAS POLIESPORTIVAS;;3.3.90.39.99 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;0;103.74;-103.74;0
2169;3171303;02;261147;2003;1;2018;10;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;0019 - MANUT CISMIVCONSORC INT SAUDE DA MICRORREGIAO;;4.4.71.70.00 - RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;102 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À SAÚDE;NÃO INFORMADO;0;0;0;0;423.42;423.42;0;-423.42
2168;3171303;01;261137;1002;-9;2018;3;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4013 - MANUTENCAO DAS ATIVIDADES DA CAMARA;;3.3.90.39.12 - LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;2327.43;2327.43;0;-2327.43
2169;3171303;02;261114;2011;-9;2018;9;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2020 - MANUTENCAO DAS ATIV DA SEC FINANCAS  PESSOAL;;3.1.90.13.03 - CONTRIBUIÇÃO PATRONAL PARA O INSS (EXCETO A INCIDENTE SOBRE O FUNDEB);100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;3730.63;3730.63;0;3730.63;0
2169;3171303;02;261140;2003;2;2018;10;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;2107 - CONSTITUICAO DA OUVIDORIA DA SAUDE;;4.4.90.52.00 - EQUIPAMENTOS E MATERIAL PERMANENTE;152 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA GESTÃO DO SUS;NÃO INFORMADO;0;0;1000;0;0;0;0;0
2169;3171303;02;261114;2011;-9;2018;5;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2020 - MANUTENCAO DAS ATIV DA SEC FINANCAS  PESSOAL;;3.1.90.11.05 - PESSOAL DE CARGO COMISSIONADO, EXCETO FUNDEB;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;17822.9;17822.9;18142.84;-319.94;0
2169;3171303;02;261153;2017;2;2018;5;19 - CIÊNCIA E TECNOLOGIA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2029 - MANUTDAS ATIV DA SEC DE DESENVOLVIMENTOPESSOAL;;3.1.90.11.05 - PESSOAL DE CARGO COMISSIONADO, EXCETO FUNDEB;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;19414.04;19414.04;17058.67;2355.37;0
2170;3171303;03;261132;3002;-9;2018;12;17 - SANEAMENTO;512 - SANEAMENTO BÁSICO URBANO;0447 - ABASTECIMENTO DE AGUA;8502 - OPERACAO MANUTENCAO DO SISTEMA AGUA;;3.1.90.94.00 - INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;10000;0;0;0;0;0
2169;3171303;02;261140;2003;2;2018;9;10 - SAÚDE;303 - SUPORTE PROFILÁTICO E TERAPÊUTICO;0011 - GARANTIR O ACESSO DA POPULACAO AOS MEDICAMENTOS;2114 - MANUTENCAO DA FARMACIA DE MINAS;;3.3.90.49.00 - AUXÍLIO-TRANSPORTE;102 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À SAÚDE;NÃO INFORMADO;0;0;0;144;144;144;0;0
2171;3171303;04;261127;4001;-9;2018;5;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;6001 - MANUTENCAO DAS ATIVIDADES DA ADMINISTRACAO;;3.3.90.39.29 - SERVIÇOS DE ENERGIA ELÉTRICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;1081.92;1230.96;-149.04;-1081.92
2170;3171303;03;261133;3003;-9;2018;7;17 - SANEAMENTO;512 - SANEAMENTO BÁSICO URBANO;0449 - SISTEMA DE ESGOTO;8503 - OPERACAO E MANUTENCAO DO SISTEMA ESGOTO;;3.1.90.11.03 - PESSOAL DE CARGO EFETIVO (VINCULADO AO RPPS), EXCETO FUNDEB;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;78080.06;78080.06;78080.06;0;0
2169;3171303;02;261122;2016;-9;2018;9;20 - AGRICULTURA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2027 - MANUT DAS ATIV DA SEC DE AGROPECUARIAPESSOAL;;3.1.90.11.03 - PESSOAL DE CARGO EFETIVO (VINCULADO AO RPPS), EXCETO FUNDEB;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;37711.86;37711.86;38315.49;-603.63;0
2170;3171303;03;261132;3002;-9;2018;8;17 - SANEAMENTO;512 - SANEAMENTO BÁSICO URBANO;0447 - ABASTECIMENTO DE AGUA;8502 - OPERACAO MANUTENCAO DO SISTEMA AGUA;;3.3.90.39.15 - MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;7700;7700;2550;5150;0
2169;3171303;02;261140;2003;2;2018;12;10 - SAÚDE;122 - ADMINISTRAÇÃO GERAL;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;2059 - MANUT BLOCO DE GESTAO DO SUS;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;152 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA GESTÃO DO SUS;NÃO INFORMADO;0;0;800;0;0;0;0;0
2168;3171303;01;261137;1002;-9;2018;9;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4013 - MANUTENCAO DAS ATIVIDADES DA CAMARA;;3.3.90.39.99 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;2075.3;1845.3;230;-2075.3
2170;3171303;03;261132;3002;-9;2018;1;17 - SANEAMENTO;512 - SANEAMENTO BÁSICO URBANO;0447 - ABASTECIMENTO DE AGUA;8502 - OPERACAO MANUTENCAO DO SISTEMA AGUA;;3.3.90.39.99 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;59000;0;0;0;59000
2169;3171303;02;261111;2013;-9;2018;1;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2024 - MANUT DAS ATIVIDADES DA CONTROLADORIA  PESSOAL;;3.1.90.13.00 - OBRIGAÇÕES PATRONAIS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;40000;0;0;0;0;0;0;0
